,w1,w2,cosin
20140,資訊,分析,0.062704206
20143,資訊,來源,0.029972846
20144,資訊,感受,0.059495866
20146,資訊,促進,0.049890548
20147,資訊,得到,0.014027141
20150,資訊,目前,0.06590724
20151,資訊,品質,0.0006536776
20152,資訊,抗鬱劑,0.01987511
20156,資訊,過程,0.040087815
20157,資訊,人本,0.009200697
20158,資訊,專注,0.06945221
20163,資訊,補充,0.0015791748
20164,資訊,蛋白質,0.035794687
20165,資訊,經由,0.045256153
20167,資訊,乒乓球,0.026525911
20173,資訊,安心,0.0054457122
20174,資訊,至少,0.10567391
20175,資訊,調整,0.08469319
20176,資訊,參考,0.014873855
20179,資訊,訊息,0.088315114
20181,資訊,責任,0.1348569
20183,資訊,人員,0.08029646
20184,資訊,出版,0.12888007
20185,資訊,共同,0.0144934505
20186,資訊,經濟,0.14593747
20187,資訊,影音,0.07162622
20188,資訊,老年,0.031376675
20194,資訊,經歷,0.027140941
20197,資訊,傷害,0.028912663
20203,資訊,依賴,0.08195807
20204,資訊,時期,0.034067597
20205,資訊,掛號,0.02548612
20209,資訊,發病,0.08538714
20211,資訊,差別,0.03768586
20212,資訊,過多,0.056596857
20213,資訊,提到,0.027301662
20216,資訊,減少,0.077932134
20219,資訊,頭痛,0.09944802
20220,資訊,討論,0.04149574
20221,資訊,多巴胺,0.032918032
20222,資訊,過往,0.06013111
20225,使用,導致,0.121701874
20227,使用,表現,0.07899497
20228,使用,相關,0.012569942
20229,使用,睡眠,0.14528306
20230,使用,預防,0.11720053
20232,使用,焦慮,0.052344322
20233,使用,精神科,0.06623025
20234,使用,功能,0.088992484
20235,使用,程度,0.06563507
20236,使用,知道,0.12274793
20239,使用,家人,0.08688827
20240,使用,發現,0.08015783
20241,使用,感覺,0.04193254
20242,使用,診所,0.12119153
20243,使用,心情,0.084827796
20244,使用,影響,0.08958186
20245,使用,通常,0.051069688
20246,使用,方式,0.11650615
20247,使用,一半,0.08068651
20248,使用,自律神經,0.022596113
20249,使用,復發,0.046904217
20250,使用,推薦,0.11511848
20251,使用,大腦,0.025601652
20252,使用,了解,0.067876935
20253,使用,病患,0.19956061
20254,使用,焦慮症,0.13815936
20255,使用,常見,0.11390781
20256,使用,天數,0.022697307
20257,使用,增加,0.04105154
20258,使用,負面,0.012705531
20259,使用,改變,0.02445467
20260,使用,資料,0.044046998
20262,使用,專業,0.09252283
20263,使用,失調,0.05410236
20264,使用,康健,0.10908347
20265,使用,工作,0.075783655
20266,使用,電話,0.021778101
20267,使用,醫學,0.092155665
20268,使用,認知,0.10495399
20269,使用,醫療,0.06630811
20270,使用,網站,0.09793875
20271,使用,興趣,0.16948125
20272,使用,生理,0.09335216
20273,使用,心理治療,0.06868028
20274,使用,重要,0.07981811
20275,使用,社會,0.10362934
20277,使用,幫助,0.06364922
20278,使用,發生,0.046717487
20280,使用,病人,0.0022262689
20281,使用,產生,0.10212655
20282,使用,尋求,0.1724022
20284,使用,體重,0.019632427
20286,使用,提供,0.069629565
20287,使用,方法,0.013411282
20288,使用,效果,0.12750216
20289,使用,諮商,0.11561654
20290,使用,服用,0.0062496997
20291,使用,就醫,0.06220243
20292,使用,念頭,0.13200526
20293,使用,事情,0.108637094
20294,使用,世界,0.0023979368
20295,使用,狀態,0.03333453
20297,使用,刺激,0.053855877
20298,使用,臨床,0.029829536
20299,使用,調節,0.07815352
20300,使用,障礙,0.010535959
20301,使用,以下,0.08837716
20302,使用,更多,0.066194884
20303,使用,超過,0.1263667
20305,使用,醫生,0.03605011
20306,使用,醫院,0.0016121995
20307,使用,陪伴,0.14878519
20308,使用,包括,0.0554191
20311,使用,主要,0.071963154
20312,使用,支持,0.020267963
20313,使用,適當,0.014453134
20314,使用,傳導,0.107990116
20315,使用,量表,0.07967621
20316,使用,評估,0.056807894
20317,使用,習慣,0.03039436
20318,使用,家庭,0.10100378
20319,使用,關係,0.060090903
20320,使用,延伸,0.10000177
20325,使用,照顧,0.10409179
20327,使用,瀏覽器,0.0061971433
20328,使用,過度,0.034443215
20329,使用,組織,0.13226336
20330,使用,預約,0.094385535
20331,使用,性格,0.018187784
20333,使用,認識,0.05853398
20334,使用,現在,0.12029546
20336,使用,內容,0.073555104
20337,使用,身心科,0.058680344
20338,使用,動作,0.040633082
20339,使用,悲傷,0.011303866
20340,使用,注意力,0.042198315
20345,使用,重度,0.051574003
20346,使用,反應,0.0457628
20347,使用,諮詢,0.034907624
20348,使用,困擾,0.059590768
20349,使用,狀況,0.080933824
20350,使用,舒服,0.0093789585
20352,使用,更年期,0.07159141
20353,使用,感到,0.016742868
20354,使用,病情,0.039194554
20356,使用,食慾不振,0.03313326
20357,使用,明顯,0.08470172
20358,使用,活動,0.037256047
20360,使用,遺傳,0.05751695
20361,使用,腎上腺素,0.16600156
20362,使用,慢性,0.12543212
20363,使用,透過,0.08823384
20365,使用,維持,0.0831485
20366,使用,挫折,0.0041711647
20368,使用,罪惡感,0.053586036
20369,使用,營養,0.06083067
20370,使用,有效,0.11156974
20371,使用,稱為,0.05915556
20372,使用,人際,0.10220149
20373,使用,身心,0.017299296
20377,使用,相應,0.0895998
20378,使用,發展,0.07531814
20379,使用,合作,0.037093252
20380,使用,振芝,0.11374926
20381,使用,少於,0.016559899
20383,使用,系統,0.06486315
20384,使用,逐漸,0.11961424
20386,使用,衛教,0.032935485
20389,使用,能力,0.013179772
20392,使用,減輕,0.013697147
20395,使用,選擇,0.0801047
20396,使用,腦部,0.08938958
20397,使用,下降,0.017967358
20398,使用,專科,0.018416692
20400,使用,介紹,0.05353786
20401,使用,臺灣,0.031884894
20402,使用,濫用,0.057638295
20404,使用,學會,0.08035427
20405,使用,處理,0.025147296
20411,使用,過去,0.07748796
20414,使用,脂肪酸,0.15520363
20416,使用,政策,0.021709923
20417,使用,方面,0.12295621
20418,使用,心悸,0.0013891645
20419,使用,活力,0.062368937
20420,使用,正確,0.084735245
20421,使用,食慾,0.031917524
20422,使用,不適,0.027499907
20423,使用,住院,0.15825585
20425,使用,生命,0.045296386
20426,使用,文章,0.045819186
20427,使用,創傷,0.0056157596
20428,使用,資源,0.043102473
20430,使用,男性,0.120637506
20431,使用,決定,0.030012947
20433,使用,告訴,0.039228715
20434,使用,緩解,0.030562658
20436,使用,商品,0.054076895
20437,使用,易怒,0.056599826
20439,使用,工具,0.06283046
20440,使用,不斷,0.077115536
20442,使用,事件,0.11142952
20444,使用,穩定,0.013640629
20445,使用,學名,0.14493698
20446,使用,面對,0.12809104
20449,使用,管理,0.07150428
20451,使用,分享,0.052566703
20452,使用,說話,0.069389515
20453,使用,正念,0.044210017
20454,使用,恐慌症,0.083138585
20455,使用,外在,0.087416105
20458,使用,煩躁,0.008279212
20459,使用,事物,0.010415226
20461,使用,分為,0.0077002747
20465,使用,全球,0.19869938
20467,使用,風險,0.0007936135
20468,使用,負擔,0.014928863
20471,使用,集中,0.022551244
20472,使用,特別,0.0077948943
20474,使用,不良,0.079960346
20475,使用,觀察,0.0593313
20476,使用,鼓勵,0.11628177
20477,使用,上述,0.012229517
20478,使用,日常,0.0157476
20480,使用,期望,0.06066882
20481,使用,困難,0.025629506
20482,使用,追蹤,0.0052957907
20484,使用,失衡,0.10067378
20485,使用,支援,0.005741095
20486,使用,立即,0.046048384
20489,使用,簡單,0.01175997
20490,使用,人生,0.16217764
20491,使用,院區,0.0027706455
20492,使用,適應,0.034698557
20494,使用,及早,0.04729853
20497,使用,像是,0.030631144
20498,使用,統計,0.051676437
20501,使用,簡稱,0.035022058
20502,使用,兒童,0.008937508
20504,使用,急診,0.028992347
20505,使用,服藥,0.16109195
20506,使用,迴圈,0.037464373
20508,使用,遠距,0.012188712
20509,使用,抑制,0.10442082
20511,使用,抑鬱症,0.039895453
20513,使用,正視,0.03319797
20514,使用,抑制劑,0.03695408
20515,使用,關懷,0.022719126
20516,使用,關心,0.05948932
20517,使用,提升,0.008897424
20519,使用,分析,0.07362187
20522,使用,來源,0.049309418
20523,使用,感受,0.09073094
20525,使用,促進,0.12423677
20526,使用,得到,0.051934317
20527,使用,簡介,0.018234247
20529,使用,目前,0.038983256
20531,使用,抗鬱劑,0.04188251
20534,使用,色胺酸,0.04896426
20536,使用,人本,0.08132266
20537,使用,專注,0.109779686
20541,使用,突然,0.009703125
20543,使用,蛋白質,0.04028656
20544,使用,經由,0.049366273
20546,使用,乒乓球,0.003899116
20550,使用,避免,0.0774644
20551,使用,適合,0.03511628
20552,使用,安心,0.06301037
20554,使用,調整,0.065112434
20555,使用,參考,0.059810378
20556,使用,國際,0.02678591
20557,使用,聲明,0.02285532
20558,使用,訊息,0.07519929
20560,使用,責任,0.020012176
20561,使用,關節炎,0.044555362
20563,使用,出版,0.06968704
20565,使用,經濟,0.13856417
20567,使用,老年,0.0018178532
20569,使用,空虛,0.031088017
20572,使用,指數,0.047648914
20573,使用,經歷,0.08859438
20578,使用,星期,0.10741547
20579,使用,開啟,0.032769512
20581,使用,甲狀腺素,0.0022740364
20583,使用,時期,0.099971026
20584,使用,掛號,0.0839616
20585,使用,行動,0.052828606
20586,使用,遲緩,0.015729422
20587,使用,練習,0.09059997
20589,使用,減壓,0.06250799
20590,使用,差別,0.016997794
20591,使用,過多,0.07161596
20593,使用,趨勢,0.031675443
20594,使用,大部分,0.07172642
20595,使用,減少,0.034668416
20597,使用,基因,0.043087002
20598,使用,頭痛,0.033724
20600,使用,多巴胺,0.0959912
20601,使用,過往,0.043811202
20604,導致,失眠,0.1803471
20606,導致,相關,0.11998777
20607,導致,睡眠,0.11724099
20608,導致,預防,0.10863595
20611,導致,精神科,0.0139707215
20612,導致,功能,0.05332137
20613,導致,程度,0.055009894
20616,導致,運動,0.015681805
20617,導致,家人,0.11343666
20618,導致,發現,0.021199256
20619,導致,感覺,0.011942159
20620,導致,診所,0.030760791
20621,導致,心情,0.10095154
20622,導致,影響,0.057250634
20623,導致,通常,0.15273497
20624,導致,方式,0.0474611
20625,導致,一半,0.019969307
20626,導致,自律神經,0.02426067
20627,導致,復發,0.08925268
20628,導致,推薦,0.09888344
20629,導致,大腦,0.016511839
20630,導致,了解,0.09906024
20631,導致,病患,0.11981842
20632,導致,焦慮症,0.043817453
20633,導致,常見,0.04589479
20638,導致,資料,0.1492732
20639,導致,長期,0.1399636
20640,導致,專業,0.040019922
20642,導致,康健,0.14220677
20643,導致,工作,0.17515439
20645,導致,醫學,0.21493228
20646,導致,認知,0.08442618
20648,導致,網站,0.061084624
20650,導致,生理,0.11311951
20651,導致,心理治療,0.1476099
20652,導致,重要,0.184523
20653,導致,社會,0.07653159
20654,導致,躁鬱症,0.0871426
20655,導致,幫助,0.043898996
20656,導致,發生,0.03404104
20658,導致,病人,0.07804082
20660,導致,尋求,0.1784243
20662,導致,體重,0.059749473
20663,導致,衛生,0.116631866
20664,導致,提供,0.05967234
20665,導致,方法,0.042089757
20667,導致,諮商,0.14872353
20668,導致,服用,0.13124466
20669,導致,就醫,0.1754413
20670,導致,念頭,0.04765866
20671,導致,事情,0.10245607
20672,導致,世界,0.11124824
20673,導致,狀態,0.072704084
20674,導致,女性,0.08911128
20675,導致,刺激,0.2356073
20676,導致,臨床,0.009547136
20677,導致,調節,0.02310696
20678,導致,障礙,0.089884475
20679,導致,以下,0.11584971
20680,導致,更多,0.052517865
20681,導致,超過,0.095001
20682,導致,正常,0.0087244185
20683,導致,醫生,0.12759967
20684,導致,醫院,0.11551416
20685,導致,陪伴,0.033285353
20687,導致,接受,0.0037566451
20689,導致,主要,0.15143256
20691,導致,適當,0.15976554
20692,導致,傳導,0.005951574
20695,導致,習慣,0.09017544
20696,導致,家庭,0.014218314
20697,導致,關係,0.031894766
20698,導致,延伸,0.13312663
20699,導致,大於,0.08178057
20700,導致,青少年,0.08058743
20701,導致,台北,0.03756864
20703,導致,照顧,0.08877912
20704,導致,傳真,0.08233575
20706,導致,過度,0.009327348
20707,導致,組織,0.08747551
20708,導致,預約,0.10740746
20709,導致,性格,0.034534127
20711,導致,認識,0.059992015
20712,導致,現在,0.12262657
20715,導致,身心科,0.039894324
20717,導致,悲傷,0.05385232
20718,導致,注意力,0.0060404427
20719,導致,地址,0.0053418335
20720,導致,分級,0.0016252659
20723,導致,重度,0.0340016
20724,導致,反應,0.011038335
20725,導致,諮詢,0.030706763
20727,導致,狀況,0.17712674
20728,導致,舒服,0.073055506
20729,導致,朋友,0.03928637
20730,導致,更年期,0.062300958
20732,導致,病情,0.13118249
20734,導致,食慾不振,0.11147519
20735,導致,明顯,0.033614744
20736,導致,活動,0.016783617
20737,導致,標準,0.03432344
20740,導致,慢性,0.08558961
20742,導致,測試,0.018468043
20745,導致,死亡,0.064063706
20748,導致,有效,0.09644376
20749,導致,稱為,0.029373266
20751,導致,身心,0.071047634
20755,導致,相應,0.060542084
20756,導致,發展,0.10709262
20758,導致,振芝,0.002666317
20760,導致,廣告,0.04174424
20762,導致,逐漸,0.043924738
20765,導致,指出,0.043761317
20767,導致,能力,0.0027735773
20771,導致,天然,0.13441068
20772,導致,重視,0.060786676
20773,導致,選擇,0.06426878
20776,導致,專科,0.06270593
20777,導致,疲倦,0.08421961
20778,導致,介紹,0.019471183
20779,導致,臺灣,0.05277778
20780,導致,濫用,0.070768245
20781,導致,判斷,0.07588685
20783,導致,處理,0.04101234
20784,導致,輕度,0.05520247
20788,導致,想法,0.12648013
20789,導致,過去,0.007222455
20790,導致,反覆,0.012538049
20791,導致,絕望,0.08622585
20792,導致,脂肪酸,0.042422384
20793,導致,心靈,0.0315314
20794,導致,政策,0.095786795
20795,導致,方面,0.16021378
20796,導致,心悸,0.024941415
20801,導致,住院,0.028744463
20802,導致,說明,0.027043708
20803,導致,生命,0.086642385
20805,導致,創傷,0.04067934
20807,導致,徵兆,0.0610291
20808,導致,男性,0.0060692523
20809,導致,決定,0.021419719
20811,導致,告訴,0.0016667172
20812,導致,緩解,0.014679001
20813,導致,法人,0.043190554
20814,導致,商品,0.19383185
20815,導致,易怒,0.16445589
20816,導致,社團,0.022902567
20817,導致,工具,0.02866074
20818,導致,不斷,0.03964776
20819,導致,委員會,0.01831992
20821,導致,顯示,0.019218482
20822,導致,穩定,0.079001755
20823,導致,學名,0.049043078
20824,導致,面對,0.074812025
20825,導致,痛苦,0.03274338
20826,導致,意念,0.111753814
20827,導致,管理,0.03966012
20828,導致,家族,0.041360267
20829,導致,分享,0.11086302
20830,導致,說話,0.011141188
20831,導致,正念,0.030443873
20833,導致,外在,0.058995645
20834,導致,手冊,0.00030589104
20835,導致,上升,0.049884338
20836,導致,煩躁,0.0010545645
20837,導致,事物,0.15438308
20838,導致,回收,0.049828682
20840,導致,成因,0.092449754
20841,導致,人數,0.0240564
20843,導致,全球,0.10369722
20845,導致,風險,0.13241903
20847,導致,自責,0.016125588
20849,導致,集中,0.043476906
20850,導致,特別,0.11748341
20853,導致,觀察,0.03489028
20855,導致,上述,0.10478486
20856,導致,日常,0.08609325
20858,導致,期望,0.052619006
20860,導致,追蹤,0.02924551
20863,導致,支援,0.0044022202
20864,導致,立即,0.07054294
20865,導致,更新,0.046448078
20868,導致,人生,0.08211769
20869,導致,院區,0.09118675
20875,導致,像是,0.0729696
20876,導致,統計,0.03467897
20879,導致,簡稱,0.0053662816
20881,導致,輕生,0.027712703
20882,導致,急診,0.010589005
20883,導致,服藥,0.0008030515
20887,導致,抑制,0.12402178
20888,導致,內文,0.007603936
20889,導致,抑鬱症,0.052620135
20892,導致,抑制劑,0.094411924
20893,導致,關懷,0.12736155
20894,導致,關心,0.028139228
20897,導致,分析,0.007565066
20899,導致,生病,0.06563838
20900,導致,來源,0.07829909
20901,導致,感受,0.046564423
20903,導致,促進,0.019928358
20905,導致,簡介,0.10259982
20907,導致,目前,0.10551367
20908,導致,品質,0.031380627
20909,導致,抗鬱劑,0.14489567
20910,導致,影響到,0.04982997
20912,導致,色胺酸,0.03256269
20915,導致,專注,0.044319108
20919,導致,突然,0.01505604
20922,導致,經由,0.045849063
20923,導致,強烈,0.009854633
20924,導致,乒乓球,0.074848324
20927,導致,查詢,0.0001718998
20928,導致,避免,0.07224617
20929,導致,適合,0.010883322
20930,導致,安心,0.013787318
20931,導致,至少,0.0063384008
20933,導致,參考,0.079428874
20934,導致,國際,0.05003164
20936,導致,訊息,0.00078916736
20937,導致,完整,0.06183171
20940,導致,人員,0.14511466
20942,導致,共同,0.09086954
20943,導致,經濟,0.10281484
20949,導致,走出,0.054067917
20950,導致,指數,0.12669703
20951,導致,經歷,0.13340297
20953,導致,學習,0.03780432
20954,導致,傷害,0.122320876
20956,導致,星期,0.043593895
20957,導致,開啟,0.04861354
20959,導致,甲狀腺素,0.026365003
20960,導致,依賴,0.08862897
20961,導致,時期,0.04754807
20963,導致,行動,0.06421371
20964,導致,遲緩,0.023680843
20965,導致,練習,0.037626453
20967,導致,減壓,0.055257708
20968,導致,差別,0.07643132
20969,導致,過多,0.009953934
20970,導致,提到,0.026164467
20973,導致,減少,0.026620097
20974,導致,緩慢,0.055726487
20975,導致,基因,0.11268532
20976,導致,頭痛,0.12019871
